Date,Open,High,Low,Avg,Close,Chg,Volume,Vol Chg,Market Cap,MCap Chg
2025-12-09,"$90,614","$94,452","$89,784","$91,903","$92,760",2.37,"$18,719,841,476",19.38,"$1,851,482,661,137",2.36
2025-12-08,"$90,280","$92,186","$89,776","$90,715","$90,619",0.376,"$15,681,440,954",32.13,"$1,808,708,969,868",0.596
2025-12-07,"$89,258","$91,683","$88,031","$89,764","$90,085",0.927,"$11,867,943,002",45.83,"$1,798,000,571,618",0.931
2025-12-06,"$89,293","$90,079","$89,044","$89,418","$89,256",-0.0423,"$8,138,155,124",-52.71,"$1,781,409,917,491",-0.082
2025-12-05,"$92,176","$92,625","$88,572","$90,676","$89,332",-3.09,"$17,209,097,646",-0.394,"$1,782,870,984,805",-3.07
2025-12-04,"$93,601","$93,936","$91,128","$92,706","$92,158",-1.54,"$17,277,128,693",-21.19,"$1,839,254,778,122",-1.56
2025-12-03,"$91,346","$93,973","$91,090","$92,508","$93,623",2.49,"$21,922,471,840",0.0715,"$1,868,443,536,184",2.46
2025-12-02,"$86,337","$92,232","$86,305","$89,062","$91,374",5.83,"$21,906,809,749",-15.80,"$1,823,526,863,954",5.74
2025-12-01,"$90,369","$90,369","$84,116","$87,818","$86,419",-4.37,"$26,017,452,333",216.68,"$1,724,610,152,285",-4.50
2025-11-30,"$90,833","$91,824","$90,492","$90,910","$90,492",-0.375,"$8,215,684,621",9.33,"$1,805,856,598,867",-0.374
2025-11-29,"$90,917","$91,088","$90,346","$90,796","$90,834",-0.0913,"$7,514,751,221",-53.95,"$1,812,627,373,184",-0.111
2025-11-28,"$91,287","$92,703","$90,326","$91,313","$90,937",-0.384,"$16,318,284,586",12.00,"$1,814,647,608,069",-0.383
2025-11-27,"$90,514","$91,817","$90,165","$90,946","$91,288",0.855,"$14,570,278,763",-19.81,"$1,821,621,973,644",0.868
2025-11-26,"$87,348","$90,509","$86,448","$88,703","$90,508",3.62,"$18,170,539,976",1.98,"$1,805,943,795,186",3.59
2025-11-25,"$88,268","$88,334","$86,252","$87,555","$87,368",-1.02,"$17,817,078,088",-18.92,"$1,743,287,495,364",-1.03
2025-11-24,"$86,795","$89,123","$85,497","$87,422","$88,274",1.70,"$21,975,554,148",42.50,"$1,761,362,389,325",1.69
2025-11-23,"$84,674","$87,899","$84,674","$86,014","$86,808",2.52,"$15,421,683,618",16.97,"$1,732,056,240,104",2.45
2025-11-22,"$85,085","$85,289","$83,576","$84,671","$84,734",-0.412,"$13,184,464,740",-68.70,"$1,690,645,138,835",-0.445
2025-11-21,"$86,632","$87,253","$81,143","$85,037","$85,120",-1.75,"$42,117,928,517",38.44,"$1,698,196,757,243",-1.88
2025-11-20,"$91,357","$92,905","$86,143","$89,288","$86,748",-5.05,"$30,424,277,293",13.01,"$1,730,665,845,223",-4.94
2025-11-19,"$92,841","$92,879","$88,605","$91,395","$91,256",-1.71,"$26,921,465,988",-7.01,"$1,820,608,042,913",-1.66
2025-11-18,"$92,086","$93,639","$89,426","$91,987","$92,797",0.772,"$28,950,382,842",12.56,"$1,851,349,394,092",0.845
2025-11-17,"$94,288","$95,844","$91,416","$93,392","$92,021",-2.41,"$25,719,142,112",43.34,"$1,835,829,940,130",-2.48
2025-11-16,"$95,541","$96,444","$93,151","$94,877","$94,372",-1.22,"$17,942,382,554",32.34,"$1,882,599,428,804",-1.22
2025-11-15,"$94,610","$96,623","$94,610","$95,344","$95,535",0.978,"$13,557,393,181",-59.31,"$1,905,812,753,038",0.830
2025-11-14,"$99,742","$99,751","$94,258","$97,125","$94,749",-5.01,"$33,319,095,255",14.51,"$1,890,132,309,002",-5.37
2025-11-13,"$101,598","$103,913","$98,122","$100,939","$100,125",-1.45,"$29,097,422,104",49.67,"$1,997,311,894,414",-1.41
2025-11-12,"$102,975","$105,198","$101,098","$102,707","$101,558",-1.38,"$19,441,185,000",-8.24,"$2,025,866,027,190",-1.36
2025-11-11,"$106,055","$107,123","$102,512","$104,661","$102,956",-2.92,"$21,186,596,509",14.61,"$2,053,705,020,100",-2.94
2025-11-10,"$104,704","$106,499","$104,447","$105,431","$106,073",1.31,"$18,485,221,068",35.64,"$2,115,824,477,125",1.41
2025-11-09,"$102,282","$105,081","$101,540","$103,376","$104,599",2.27,"$13,627,701,414",23.95,"$2,086,387,436,256",2.25
2025-11-08,"$103,382","$103,382","$101,526","$102,648","$102,302",-1.04,"$10,994,695,076",-54.65,"$2,040,533,380,388",-1.07
2025-11-07,"$101,271","$103,934","$99,417","$102,008","$103,412",2.11,"$24,242,145,481",15.43,"$2,062,640,790,015",2.13
2025-11-06,"$103,910","$103,996","$100,581","$102,437","$101,260",-2.55,"$21,001,482,981",-17.36,"$2,019,670,375,558",-2.62
2025-11-05,"$101,517","$104,431","$99,009","$102,236","$103,986",2.43,"$25,412,361,130",-77.07,"$2,073,906,053,865",2.31
2025-11-04,"$106,545","$107,189","$99,237","$103,652","$101,638",-4.60,"$110,809,702,124",365.74,"$2,027,090,407,025",-4.58
2025-11-03,"$110,581","$110,631","$105,643","$108,342","$106,515",-3.68,"$23,792,296,622",117.71,"$2,124,331,979,733",-3.66
2025-11-02,"$110,058","$111,136","$109,602","$110,340","$110,563",0.459,"$10,928,316,365",30.00,"$2,205,033,554,039",0.510
2025-11-01,"$109,574","$110,431","$109,403","$109,853","$110,005",0.394,"$8,406,614,580",-57.01,"$2,193,850,841,883",0.391
2025-10-31,"$108,290","$110,733","$108,290","$109,223","$109,580",1.19,"$19,553,725,466",-16.25,"$2,185,313,435,147",1.24
2025-10-30,"$110,056","$111,471","$106,539","$109,078","$108,246",-1.64,"$23,346,866,248",14.70,"$2,158,646,146,204",-1.64
2025-10-29,"$112,908","$113,560","$110,020","$111,634","$110,048",-2.53,"$20,355,100,303",1.10,"$2,194,558,125,025",-2.58
2025-10-28,"$114,138","$115,854","$112,525","$113,871","$112,965",-1.03,"$20,133,536,488",6.50,"$2,252,677,129,550",-1.06
2025-10-27,"$114,494","$116,064","$113,959","$114,672","$114,173",-0.281,"$18,905,374,457",42.70,"$2,276,697,866,701",-0.309
2025-10-26,"$111,607","$114,744","$111,284","$113,041","$114,529",2.62,"$13,248,524,771",81.85,"$2,283,759,667,929",2.64
2025-10-25,"$111,008","$111,878","$110,789","$111,315","$111,586",0.521,"$7,285,466,854",-56.03,"$2,225,022,306,184",0.530
2025-10-24,"$110,041","$111,511","$109,925","$110,619","$111,001",0.873,"$16,570,483,343",-11.42,"$2,213,295,845,786",0.860
2025-10-23,"$107,619","$111,244","$107,606","$109,131","$110,057",2.27,"$18,707,522,444",-25.86,"$2,194,415,274,623",2.26
2025-10-22,"$108,458","$108,953","$106,847","$107,972","$107,630",-0.763,"$25,232,148,888",-19.87,"$2,145,971,800,552",-0.834
2025-10-21,"$110,537","$113,725","$107,571","$110,093","$108,538",-1.81,"$31,490,223,563",52.32,"$2,164,019,012,635",-1.85
2025-10-20,"$108,634","$111,503","$107,617","$109,585","$110,588",1.80,"$20,674,363,040",37.04,"$2,204,837,269,283",1.81
2025-10-19,"$107,189","$109,429","$106,247","$107,871","$108,621",1.34,"$15,086,747,618",32.27,"$2,165,534,943,004",1.36
2025-10-18,"$106,458","$107,404","$106,422","$106,861","$107,159",0.658,"$11,405,892,978",-65.16,"$2,136,384,653,161",0.588
2025-10-17,"$108,131","$109,187","$103,919","$106,943","$106,535",-1.48,"$32,734,414,973",5.26,"$2,123,893,291,706",-1.45
2025-10-16,"$110,756","$111,741","$107,722","$109,583","$108,111",-2.39,"$31,098,249,351",31.29,"$2,155,129,404,909",-2.38
2025-10-15,"$113,136","$113,384","$110,447","$111,927","$110,741",-2.12,"$23,686,475,417",-26.51,"$2,207,563,783,545",-2.24
2025-10-14,"$115,234","$115,380","$110,315","$113,553","$113,283",-1.69,"$32,233,037,119",27.80,"$2,258,225,491,833",-1.66
2025-10-13,"$115,193","$115,914","$114,074","$115,094","$115,197",0.00344,"$25,222,021,377",-20.38,"$2,296,343,358,068",0.0135
2025-10-12,"$110,841","$115,547","$109,804","$112,845","$115,189",3.92,"$31,677,126,467",-7.01,"$2,296,032,427,634",3.82
2025-10-11,"$113,097","$113,323","$109,997","$111,842","$110,950",-1.90,"$34,063,507,857",-35.38,"$2,211,541,213,573",-2.38
2025-10-10,"$121,670","$122,349","$107,318","$116,248","$113,655",-6.59,"$52,713,381,419",115.51,"$2,265,460,768,215",-6.56
2025-10-09,"$123,350","$123,535","$119,978","$122,124","$121,635",-1.39,"$24,459,518,533",9.05,"$2,424,402,322,928",-1.40
2025-10-08,"$121,467","$124,073","$121,262","$122,540","$123,357",1.56,"$22,430,581,970",-12.94,"$2,458,740,589,544",1.54
2025-10-07,"$124,756","$125,009","$120,787","$123,009","$121,483",-2.62,"$25,764,323,291",7.69,"$2,421,341,261,342",-2.63
2025-10-06,"$123,503","$126,038","$123,299","$124,405","$124,781",1.04,"$23,923,982,579",3.28,"$2,486,658,085,405",1.03
2025-10-05,"$122,417","$125,398","$122,197","$123,381","$123,513",0.896,"$23,164,179,488",102.90,"$2,461,398,238,131",0.918
2025-10-04,"$122,276","$122,799","$121,610","$122,269","$122,390",0.0935,"$11,416,695,979",-58.36,"$2,439,020,111,935",0.0763
2025-10-03,"$120,611","$123,841","$119,484","$121,558","$122,297",1.40,"$27,419,727,358",19.89,"$2,437,159,991,262",1.53
2025-10-02,"$118,492","$120,983","$118,413","$119,584","$120,449",1.65,"$22,870,103,572",2.68,"$2,400,341,631,597",1.71
2025-10-01,"$114,063","$118,420","$114,059","$116,240","$118,420",3.82,"$22,273,033,660",13.91,"$2,359,898,642,693",3.87
2025-09-30,"$114,387","$114,752","$112,860","$114,000","$114,003",-0.335,"$19,553,968,760",5.06,"$2,271,881,920,667",-0.315
2025-09-29,"$112,201","$114,408","$111,636","$113,153","$114,365",1.93,"$18,612,614,365",85.02,"$2,279,069,780,654",1.90
2025-09-28,"$109,691","$112,234","$109,307","$110,867","$112,234",2.32,"$10,059,653,529",39.58,"$2,236,536,368,179",2.32
2025-09-27,"$109,716","$109,760","$109,182","$109,588","$109,692",-0.0221,"$7,207,108,613",-62.66,"$2,185,845,959,817",-0.0125
2025-09-26,"$109,019","$110,286","$108,815","$109,457","$109,709",0.633,"$19,299,289,815",-22.22,"$2,186,119,884,289",0.633
2025-09-25,"$113,339","$113,509","$108,864","$111,183","$109,021",-3.81,"$24,813,538,853",69.78,"$2,172,359,347,303",-3.80
